BusinessEntityID,CustomerID,Title,FirstName,MiddleName,LastName,PhoneNumber,PhoneNumberType,EmailAddress,AddressType,AddressLine1,AddressLine2,City,StateProvinceName,PostalCode,CountryRegionName,CreditCardID,TerritoryID,Sales
14326,12128,NULL,Kristy,E,Munoz,1 (11) 500 555-0146,Cell,kristy7@adventure-works.com,Home,Altendorfer Straße 903,NULL,Berlin,Hessen,12171,Germany,10762,8,9592.6248
14327,20956,NULL,Kristy,A,Alonso,1 (11) 500 555-0117,Cell,kristy8@adventure-works.com,Home,"4, boulevard Tremblay",NULL,Les Ulis,Essonne,91940,France,5384,7,4.409
14328,25181,NULL,Jesse,S,Torres,225-555-0119,Cell,jesse4@adventure-works.com,Home,9732 Hamilton Ct.,NULL,Portland,Oregon,97205,United States,9132,1,36.023
14329,23669,NULL,Sean,NULL,Torres,741-555-0152,Home,sean11@adventure-works.com,Home,5847 W. Buchanan,NULL,Oakland,California,94611,United States,6034,4,33.139
14330,19570,NULL,Kristy,J,Navarro,1 (11) 500 555-0137,Cell,kristy9@adventure-works.com,Home,3663 A St.,NULL,Malabar,New South Wales,2036,Australia,3849,9,82.8088
14331,24138,NULL,Kristy,NULL,Gutierrez,1 (11) 500 555-0116,Home,kristy10@adventure-works.com,Home,9473 Camino Solano,NULL,Stoke-on-Trent,England,AS23,United Kingdom,10421,10,1320.4419
14332,15055,NULL,Patrick,W,Torres,1 (11) 500 555-0180,Home,patrick10@adventure-works.com,Home,Kulmer Straße 4625,NULL,Saarlouis,Saarland,66740,Germany,15062,8,4616.9663
14333,13035,NULL,Kristy,M,Torres,1 (11) 500 555-0130,Cell,kristy11@adventure-works.com,Home,8957 Royal Ann Lane,NULL,Rockhampton,Queensland,4700,Australia,12441,9,2915.0544
14334,13747,NULL,Brian,J,Torres,327-555-0133,Cell,brian16@adventure-works.com,Home,9870 Santa Maria Ct.,NULL,Kirkland,Washington,98033,United States,4926,1,3365.3135
14335,21607,NULL,Bryce,I,Torres,697-555-0138,Home,bryce4@adventure-works.com,Home,6492 Palms Dr.,NULL,Edmonds,Washington,98020,United States,3305,1,1238.1415
14336,20690,NULL,Nathaniel,NULL,Torres,850-555-0132,Home,nathaniel5@adventure-works.com,Home,4062 Highland Circle,NULL,San Gabriel,California,91776,United States,19098,4,43.6144
14337,13669,NULL,Kristy,NULL,Gill,1 (11) 500 555-0129,Cell,kristy12@adventure-works.com,Home,3675 Q St.,NULL,Gold Coast,Queensland,4217,Australia,13528,9,143.3296
14338,14550,NULL,Kristy,L,Vazquez,1 (11) 500 555-0192,Cell,kristy13@adventure-works.com,Home,"7111, avenue Foch",NULL,Colomiers,Garonne (Haute),31770,France,19082,7,54.1119
14339,26783,NULL,Juan,NULL,Torres,714-555-0128,Cell,juan14@adventure-works.com,Home,8761 Garnet Lane,NULL,Walla Walla,Washington,99362,United States,362,1,98.3119
14340,24959,NULL,Kristy,L,Blanco,403-555-0115,Cell,kristy14@adventure-works.com,Home,2447 Pacifica Ave.,NULL,Berkeley,California,94704,United States,14199,4,2673.0613
14341,16682,NULL,Kristy,NULL,Ramos,1 (11) 500 555-0152,Home,kristy15@adventure-works.com,Home,2078 Jennifer Way,NULL,Milsons Point,New South Wales,2061,Australia,5143,9,73.571
14342,28217,NULL,Kristy,NULL,Carlson,1 (11) 500 555-0179,Home,kristy16@adventure-works.com,Home,189 Rae Anne Dr,NULL,Caloundra,Queensland,4551,Australia,18223,9,2661.1605
14343,21984,NULL,Kristy,NULL,Suarez,1 (11) 500 555-0173,Cell,kristy17@adventure-works.com,Home,117 Marvello Lane,NULL,Lane Cove,New South Wales,1597,Australia,7629,9,4614.0491
14344,25831,NULL,Sebastian,V,Torres,1 (11) 500 555-0145,Cell,sebastian5@adventure-works.com,Home,8548 Dewing Ave.,NULL,Gold Coast,Queensland,4217,Australia,13048,9,2080.238
14345,13302,NULL,Cole,A,Torres,454-555-0186,Cell,cole6@adventure-works.com,Home,6625 First Ave.,NULL,Oakland,California,94611,United States,2620,4,62.9519
14346,16319,NULL,Joy,A,Ortega,1 (11) 500 555-0173,Home,joy19@adventure-works.com,Home,"222, rue des Pyrenees",NULL,Bobigny,Seine Saint Denis,93000,France,4982,7,30.1444
14347,22284,NULL,Kristy,NULL,Sanz,118-555-0169,Home,kristy18@adventure-works.com,Home,590 Sudan Loop,NULL,Beverly Hills,California,90210,United States,5087,4,663.5083
14348,12243,NULL,Kristy,NULL,Rubio,1 (11) 500 555-0180,Cell,kristy19@adventure-works.com,Home,1527 St. John Lane,NULL,Geelong,Victoria,3220,Australia,3411,9,4326.053
14349,29243,NULL,Jared,NULL,Torres,646-555-0117,Cell,jared7@adventure-works.com,Home,6666 Tosca Way,NULL,Bellflower,California,90706,United States,3493,4,135.8598
14350,14077,NULL,Bryan,NULL,Townsend,478-555-0190,Cell,bryan7@adventure-works.com,Home,4997 North Civic Dr.,NULL,Royal Oak,British Columbia,V8X,Canada,5969,6,199.7068
14351,20063,NULL,Kristy,E,Ortega,1 (11) 500 555-0137,Cell,kristy20@adventure-works.com,Home,"76, avenue de l´ Union Centrale",NULL,Paris,Seine (Paris),75003,France,4099,7,71.7919
14352,11836,NULL,Garrett,NULL,Travers,879-555-0116,Home,garrett9@adventure-works.com,Home,7947 Stillman Court,NULL,Everett,Washington,98201,United States,11135,1,77.339
14353,25034,NULL,Anne,V,Martin,1 (11) 500 555-0110,Cell,anne1@adventure-works.com,Home,3378 Camino Verde,NULL,Cloverdale,South Australia,6105,Australia,3989,9,2392.2228
14354,17666,NULL,Steven,W,Torres,653-555-0116,Cell,steven14@adventure-works.com,Home,9188 D Mt. Hood Circle,NULL,Lincoln Acres,California,91950,United States,3880,4,1918.2579
14355,13045,NULL,Anne,NULL,Gomez,1 (11) 500 555-0161,Cell,anne2@adventure-works.com,Home,845 Lay Brooke Way,NULL,Sunbury,Victoria,3429,Australia,13175,9,68.8084
14356,19534,NULL,Adrian,NULL,Torres,113-555-0170,Home,adrian6@adventure-works.com,Home,2393 Brook Hollow Ct.,NULL,La Jolla,California,92806,United States,2983,4,1303.3144
14357,22708,NULL,Anne,J,Ruiz,1 (11) 500 555-0114,Cell,anne3@adventure-works.com,Home,"5, rue Lafayette",NULL,Suresnes,Hauts de Seine,92150,France,12502,7,98.3119
14358,11687,NULL,Cody,NULL,Torres,269-555-0120,Home,cody5@adventure-works.com,Home,3889 Castle Hill Road,NULL,La Jolla,California,92806,United States,7394,4,108.2679
14359,11240,NULL,Anne,B,Hernandez,1 (11) 500 555-0119,Cell,anne4@adventure-works.com,Home,76 Woodcrest Dr.,NULL,Watford,England,WA3,United Kingdom,4428,10,8382.7842
14360,11961,NULL,Anne,A,Alvarez,297-555-0150,Home,anne5@adventure-works.com,Home,6318 Merriewood Dr.,NULL,Berkeley,California,94704,United States,2527,4,79.8695
14361,11644,NULL,Charles,S,Torres,202-555-0114,Home,charles52@adventure-works.com,Home,7347 Ready Road,NULL,Redmond,Washington,98052,United States,12370,1,46.7195
14362,27012,NULL,Anne,NULL,Jiménez,158-555-0176,Home,anne6@adventure-works.com,Home,7623 Cloudview Dr.,NULL,Beaverton,Oregon,97005,United States,10155,1,40.0784
14363,23752,NULL,Devin,A,Torres,1 (11) 500 555-0188,Cell,devin71@adventure-works.com,Home,1753 Camby Rd.,NULL,Runcorn,England,TY31,United Kingdom,16229,10,1286.7394
14364,15635,NULL,Sheila,NULL,Martin,1 (11) 500 555-0199,Home,sheila0@adventure-works.com,Home,7326 Kenmore,NULL,Newcastle upon Tyne,England,NT20,United Kingdom,11234,10,129.2298
14365,24807,NULL,Anne,A,Moreno,298-555-0134,Home,anne7@adventure-works.com,Home,2417 Pine St.,NULL,Chula Vista,California,91910,United States,13501,4,2728.3003
14366,15798,NULL,Anne,NULL,Munoz,1 (11) 500 555-0177,Cell,anne8@adventure-works.com,Home,7927 Saclan Terr.,NULL,Cranbourne,Victoria,3977,Australia,3607,9,109.3509
14367,15314,NULL,Eduardo,NULL,Torres,369-555-0192,Cell,eduardo72@adventure-works.com,Home,8120 Golden Meadow,NULL,Santa Cruz,California,95062,United States,8889,4,1741.9773
14368,23227,NULL,Anne,NULL,Alonso,1 (11) 500 555-0144,Cell,anne9@adventure-works.com,Home,"8022, rue Lauriston",NULL,Chatou,Yveline,78400,France,17423,7,660.7348
14369,12040,NULL,Richard,NULL,Torres,647-555-0134,Cell,richard85@adventure-works.com,Home,125 Keller Ridge,NULL,San Diego,California,92102,United States,14825,4,56.6534
14370,18514,NULL,Anne,NULL,Romero,332-555-0141,Home,anne10@adventure-works.com,Home,5781 Sharon Dr.,NULL,Bellflower,California,90706,United States,8214,4,2640.9058
14371,22701,NULL,Anne,NULL,Navarro,1 (11) 500 555-0185,Cell,anne11@adventure-works.com,Home,Parise Straße 4552,NULL,Kiel,Saarland,24044,Germany,2339,8,64.0679
14372,23642,NULL,Anne,NULL,Gutierrez,1 (11) 500 555-0194,Home,anne12@adventure-works.com,Home,3376 Bynum Way,NULL,St. Leonards,New South Wales,2065,Australia,19237,9,15.4479
14373,18623,NULL,Anne,W,Torres,1 (11) 500 555-0132,Home,anne13@adventure-works.com,Home,"11, rue Philibert-Delorme",NULL,Metz,Moselle,57000,France,13814,7,41.1834
14374,13258,NULL,Anne,NULL,Dominguez,1 (11) 500 555-0139,Cell,anne14@adventure-works.com,Home,Bundesallee 4,NULL,Kassel,Hessen,34117,Germany,6640,8,9819.6158
14375,25497,NULL,Marcus,NULL,Torres,1 (11) 500 555-0181,Home,marcus79@adventure-works.com,Home,Viktoria-Luise-Platz 3,NULL,Erlangen,Bayern,91054,Germany,7233,8,1879.594
14376,27469,NULL,Anne,NULL,Gill,1 (11) 500 555-0162,Home,anne15@adventure-works.com,Home,7634 Via Alta,NULL,North Sydney,New South Wales,2055,Australia,5975,9,1471.8269
14377,17207,NULL,Ian,V,Torres,1 (11) 500 555-0111,Cell,ian70@adventure-works.com,Home,4316 Atrice Lane,NULL,York,England,YO15,United Kingdom,17027,10,7712.4166
14378,16027,NULL,Anne,NULL,Vazquez,1 (11) 500 555-0182,Home,anne16@adventure-works.com,Home,3971 Confir Court,NULL,Caloundra,Queensland,4551,Australia,5586,9,4228.1716
14379,21165,NULL,Sheila,J,Gomez,1 (11) 500 555-0156,Home,sheila1@adventure-works.com,Home,7826 W. Hookston Road,NULL,Lavender Bay,New South Wales,2060,Australia,5394,9,5164.6402
14380,20014,NULL,Anne,NULL,Blanco,126-555-0117,Cell,anne17@adventure-works.com,Home,8192 Pine Creek Way,NULL,Chula Vista,California,91910,United States,15410,4,87.2729
14381,18818,NULL,Lucas,NULL,Torres,476-555-0141,Home,lucas76@adventure-works.com,Home,3848 Mt. Diablo St.,NULL,National City,California,91950,United States,1148,4,2562.7823
14382,24244,NULL,Anne,NULL,Serrano,1 (11) 500 555-0160,Home,anne18@adventure-works.com,Home,5379 Treasure Island Way,NULL,Perth,South Australia,6006,Australia,17245,9,3997.7022
14383,28006,NULL,Seth,A,Torres,407-555-0126,Cell,seth78@adventure-works.com,Home,9015 G St.,NULL,Long Beach,California,90802,United States,7640,4,8.0444
14384,11351,NULL,Anne,R,Ramos,1 (11) 500 555-0148,Cell,anne19@adventure-works.com,Home,7113 Eastgate Ave.,NULL,London,England,W10 6BL,United Kingdom,4390,10,8915.1733
14385,16840,NULL,Xavier,NULL,Torres,110-555-0149,Home,xavier70@adventure-works.com,Home,8802 Valley Manor,NULL,Cliffside,British Columbia,V8Y 1L1,Canada,11993,6,195.5298
14386,23503,NULL,Dalton,NULL,Torres,658-555-0190,Cell,dalton75@adventure-works.com,Home,6879 Winthrop St.,NULL,Shawnee,British Columbia,V8Z 4N5,Canada,4923,6,8.0444
14387,26503,NULL,Jeremiah,I,Townsend,155-555-0150,Home,jeremiah41@adventure-works.com,Home,6920 Merriewood Dr.,NULL,Newton,British Columbia,V2L3W8,Canada,8853,6,1105.4834
14388,22305,NULL,Anne,H,Carlson,1 (11) 500 555-0143,Cell,anne20@adventure-works.com,Home,1097 Kulani Lane,NULL,London,England,SW19 3RU,United Kingdom,1389,10,132.5558
14389,15574,NULL,Carlos,B,Peterson,823-555-0169,Home,carlos6@adventure-works.com,Home,7907 Eagle Peak Road,NULL,West Covina,California,91791,United States,16446,4,140.6444
14390,22634,NULL,Giraldo,Hierro,Sandoval,1 (11) 500 555-0196,Cell,giraldo0@adventure-works.com,Home,6526 Creed Ave,NULL,Kirkby,England,KB9,United Kingdom,6833,10,1961.8944
14391,25169,NULL,Angel,NULL,Peterson,333-555-0176,Home,angel4@adventure-works.com,Home,8201 Lyon Circle,NULL,Palo Alto,California,94303,United States,16623,4,2634.3974
14392,26617,NULL,Isaiah,NULL,Peterson,673-555-0140,Cell,isaiah4@adventure-works.com,Home,9442 Thors Bay Road,NULL,Santa Monica,California,90401,United States,17437,4,3184.3223
14393,13567,NULL,Anne,T,Rubio,1 (11) 500 555-0188,Home,anne21@adventure-works.com,Home,Am Kreuz 416,NULL,Stuttgart,Saarland,70452,Germany,11528,8,6558.7828
14394,13011,NULL,Anne,NULL,Ortega,1 (11) 500 555-0122,Home,anne22@adventure-works.com,Home,9327 Greenbrook Dr.,NULL,Geelong,Victoria,3220,Australia,6871,9,7535.1147
14395,13423,NULL,Alex,M,Peterson,670-555-0124,Home,alex8@adventure-works.com,Home,2647 Santa Ana Dr.,NULL,Sooke,British Columbia,V0,Canada,6699,6,191.0435
14396,19890,NULL,Lee,A,Alvarez,843-555-0135,Cell,lee2@adventure-works.com,Home,4569 La Salle Ct.,NULL,Coronado,California,92118,United States,14943,4,132.5779
14397,26603,NULL,Sheila,L,Ruiz,216-555-0136,Home,sheila2@adventure-works.com,Home,9171 Driftwood Court,NULL,Burlingame,California,94010,United States,292,4,4958.3099
14398,25494,NULL,Lee,NULL,Jimenez,1 (11) 500 555-0119,Cell,lee3@adventure-works.com,Home,"304, rue des Rosiers",NULL,Colomiers,Garonne (Haute),31770,France,16211,7,44.1779
14399,16817,NULL,Evan,NULL,Peterson,197-555-0165,Home,evan5@adventure-works.com,Home,4143 Smith Lane,NULL,San Diego,California,92102,United States,3083,4,5.514
14400,18570,NULL,Mason,A,Peterson,757-555-0144,Cell,mason6@adventure-works.com,Home,7438 Sony Hill Circle,NULL,Langford,British Columbia,V9,Canada,16100,6,1297.8004
14401,25632,NULL,Lee,NULL,Moreno,1 (11) 500 555-0146,Cell,lee4@adventure-works.com,Home,5445 Tice Valley Blvd.,NULL,London,England,SW6 SBY,United Kingdom,2344,10,59.6479
14402,26114,NULL,Isaac,J,Peterson,652-555-0117,Cell,isaac4@adventure-works.com,Home,9187 Mario Way,NULL,Berkeley,California,94704,United States,15806,4,6467.5982
14403,20494,NULL,Jesse,E,Peterson,822-555-0198,Home,jesse5@adventure-works.com,Home,5556 Riverland Dr.,NULL,Imperial Beach,California,91932,United States,6821,4,16.5529
14404,17417,NULL,Lee,D,Munoz,137-555-0193,Home,lee5@adventure-works.com,Home,7594 Clearland Circle,NULL,Beverly Hills,California,90210,United States,8841,4,2602.264
14405,20846,NULL,Lee,NULL,Alonso,1 (11) 500 555-0129,Cell,lee6@adventure-works.com,Home,"93, rue de Fontfroide",NULL,Tremblay-en-France,Seine Saint Denis,93290,France,8443,7,1297.8004
14406,17140,NULL,Sean,R,Peterson,732-555-0124,Home,sean12@adventure-works.com,Home,216 Smoking Tree Court,NULL,Redmond,Washington,98052,United States,11557,1,2563.589
14407,20389,NULL,Lee,NULL,Romero,461-555-0172,Home,lee7@adventure-works.com,Home,5627 Crystal Avenue,NULL,Ballard,Washington,98107,United States,9407,1,25.3377
14408,18503,NULL,Timothy,E,Peterson,825-555-0169,Home,timothy6@adventure-works.com,Home,6837 Pirate Lane,NULL,Santa Cruz,California,95062,United States,13279,4,136.9979
14409,25659,NULL,Lee,NULL,Navarro,1 (11) 500 555-0184,Home,lee8@adventure-works.com,Home,4723 Zion Avenue,NULL,Berkshire,England,RG11 5TP,United Kingdom,11566,10,627.3748
14410,16748,NULL,Patrick,J,Peterson,913-555-0175,Cell,patrick11@adventure-works.com,Home,1751 Joan Ave.,NULL,Coronado,California,92118,United States,15033,4,65.1729
14411,14144,NULL,Lee,A,Gutierrez,1 (11) 500 555-0177,Home,lee9@adventure-works.com,Home,"1, rue de la Centenaire",NULL,Cergy,Val d'Oise,95000,France,4492,7,62.9519
14412,22830,NULL,Lee,NULL,Travers,1 (11) 500 555-0145,Cell,lee10@adventure-works.com,Home,Rehstr 4242,NULL,Hamburg,Hamburg,20354,Germany,18213,8,15.7242
14413,24597,NULL,Lee,R,Dominguez,1 (11) 500 555-0138,Cell,lee11@adventure-works.com,Home,2617 Melody Drive,NULL,Sydney,New South Wales,1002,Australia,18140,9,4430.5003
14414,27694,NULL,Lee,L,Gill,1 (11) 500 555-0150,Cell,lee12@adventure-works.com,Home,3573 Holiday Hills,NULL,Wollongong,New South Wales,2500,Australia,8239,9,1308.8283
14415,27349,NULL,Sheila,B,Diaz,1 (11) 500 555-0124,Cell,sheila3@adventure-works.com,Home,986 Roundhouse Pl.,NULL,Sunbury,Victoria,3429,Australia,3141,9,136.9979
14416,14843,NULL,Lee,NULL,Vazquez,1 (11) 500 555-0186,Home,lee13@adventure-works.com,Home,4982 Norse Ct.,NULL,Leeds,England,LE18,United Kingdom,7665,10,7393.091
14417,12892,NULL,Brian,NULL,Peterson,427-555-0137,Cell,brian17@adventure-works.com,Home,1284 Poppy Pl.,NULL,Royal Oak,British Columbia,V8X,Canada,8034,6,463.5144
14418,18566,NULL,Bryce,NULL,Peterson,492-555-0163,Home,bryce5@adventure-works.com,Home,6451 Greenwood Pl.,NULL,Daly City,California,94015,United States,18673,4,2629.3254
14419,16660,NULL,Lee,M,Blanco,1 (11) 500 555-0190,Cell,lee14@adventure-works.com,Home,6567 Pinole Valley Rd,NULL,Goulburn,New South Wales,2580,Australia,15438,9,6517.5774
14420,25787,NULL,Lee,NULL,Serrano,1 (11) 500 555-0150,Home,lee15@adventure-works.com,Home,"55, rue de l'Espace De Schengen",NULL,Villeneuve-d'Ascq,Nord,59491,France,7681,7,30.6859
14421,22483,NULL,Lee,NULL,Ramos,1 (11) 500 555-0153,Home,lee16@adventure-works.com,Home,"14, rue Marbeuf",NULL,Paris,Seine (Paris),75012,France,4032,7,122.0583
14422,28082,NULL,Nathaniel,R,Peterson,556-555-0155,Cell,nathaniel6@adventure-works.com,Home,6237 El Rancho Dr.,NULL,Puyallup,Washington,98371,United States,17379,1,66.8194
14423,21079,NULL,Lee,S,Carlson,1 (11) 500 555-0146,Cell,lee17@adventure-works.com,Home,2062 Dos Encinas,NULL,Wokingham,England,RG41 1QW,United Kingdom,5084,10,41.1834
14424,11699,NULL,Chase,NULL,Peterson,369-555-0167,Cell,chase5@adventure-works.com,Home,4315 Glenside Ct.,NULL,Walla Walla,Washington,99362,United States,7345,1,135.0863
14425,13082,NULL,Juan,H,Peterson,1 (11) 500 555-0174,Cell,juan15@adventure-works.com,Home,7011 Oak Dr.,NULL,Cranbourne,Victoria,3977,Australia,1806,9,7631.5606
14426,22680,NULL,Lee,D,Suarez,1 (11) 500 555-0192,Home,lee18@adventure-works.com,Home,Heiderplatz 772,NULL,Paderborn,Hamburg,33041,Germany,7737,8,686.1498
14427,29364,NULL,Lee,NULL,Rubio,1 (11) 500 555-0129,Home,lee19@adventure-works.com,Home,"32, rue des Grands Champs",NULL,Boulogne-Billancourt,Hauts de Seine,92100,France,7032,7,2264.2536
14428,22235,NULL,Sebastian,G,Peterson,339-555-0112,Cell,sebastian6@adventure-works.com,Home,5342 Pacheco St.,NULL,Coronado,California,92118,United States,550,4,1276.8054
14429,29119,NULL,Lee,NULL,Oliver,1 (11) 500 555-0189,Cell,lee20@adventure-works.com,Home,2345 Firestone Drive,NULL,Malabar,New South Wales,2036,Australia,14659,9,77.3169
14430,26453,NULL,Cole,L,Peterson,386-555-0169,Cell,cole7@adventure-works.com,Home,8292 Thames Dr.,NULL,Oregon City,Oregon,97045,United States,15158,1,59.6148
14431,11502,NULL,Jared,NULL,Peterson,879-555-0159,Home,jared8@adventure-works.com,Home,6878 Dublin,NULL,Shawnee,British Columbia,V8Z 4N5,Canada,11523,6,1134.0509
14432,17677,NULL,Lawrence,NULL,Hernandez,197-555-0118,Home,lawrence1@adventure-works.com,Home,4865 A St.,NULL,Beaverton,Oregon,97005,United States,999,1,1918.2579
14433,26006,NULL,Garrett,NULL,Peterson,422-555-0170,Cell,garrett10@adventure-works.com,Home,4234 Coggins Dr.,NULL,Ballard,Washington,98107,United States,12088,1,27.614
14434,19832,NULL,Sheila,S,Hernandez,202-555-0187,Home,sheila4@adventure-works.com,Home,2100 Grant Street,NULL,Chula Vista,California,91910,United States,13583,4,77.339
14435,20719,NULL,Lawrence,NULL,Alvarez,1 (11) 500 555-0145,Home,lawrence2@adventure-works.com,Home,Am Karlshof 2462,NULL,Salzgitter,Hessen,38231,Germany,7247,8,2151.9434
14436,23449,NULL,Steven,L,Peterson,857-555-0144,Cell,steven15@adventure-works.com,Home,7692 Lee Lane,NULL,Victoria,British Columbia,V8V,Canada,8286,6,8.0444
14437,21068,NULL,Lawrence,B,Jimenez,1 (11) 500 555-0119,Cell,lawrence3@adventure-works.com,Home,5097 Bourton Ct.,NULL,Bury,England,PE17,United Kingdom,16766,10,90.0023
14438,21236,NULL,Adrian,J,Peterson,362-555-0181,Home,adrian7@adventure-works.com,Home,2098 Chilpancingo Pkwy.,NULL,Port Orchard,Washington,98366,United States,4186,1,86.1016
14439,24798,NULL,Lawrence,NULL,Moreno,439-555-0147,Cell,lawrence4@adventure-works.com,Home,6 Terra Calitina,NULL,Bellingham,Washington,98225,United States,9145,1,2659.7792
14440,16857,NULL,Lawrence,C,Munoz,396-555-0163,Home,lawrence5@adventure-works.com,Home,3635 N Ridgewood Drive,NULL,Burien,Washington,98168,United States,14249,1,60.7529
14441,18615,NULL,Charles,NULL,Peterson,478-555-0143,Cell,charles53@adventure-works.com,Home,470 Laurel,NULL,West Covina,California,91791,United States,10866,4,2580.1419
14442,29210,NULL,Devin,M,Peterson,162-555-0182,Home,devin72@adventure-works.com,Home,7091 Glen Arms Dr.,NULL,Everett,Washington,98201,United States,3793,1,30.1444
14443,12323,NULL,Lawrence,S,Alonso,1 (11) 500 555-0169,Cell,lawrence6@adventure-works.com,Home,"8111, rue Basse-du-Rocher",NULL,Suresnes,Hauts de Seine,92150,France,19062,7,11974.7746
14444,17668,NULL,Eduardo,A,Peterson,622-555-0160,Home,eduardo73@adventure-works.com,Home,4661 Bernauer,NULL,Santa Monica,California,90401,United States,11544,4,612.1369
14445,23091,NULL,Richard,NULL,Peterson,822-555-0135,Cell,richard86@adventure-works.com,Home,1538 Golden Meadow,NULL,La Jolla,California,92806,United States,5001,4,108.2458
14446,16687,NULL,Lawrence,C,Romero,1 (11) 500 555-0194,Cell,lawrence7@adventure-works.com,Home,1386 Eastgate,NULL,Malabar,New South Wales,2036,Australia,1301,9,6708.002
14447,16803,NULL,Marcus,L,Peterson,655-555-0183,Home,marcus80@adventure-works.com,Home,9360 S. Fifth St.,NULL,Puyallup,Washington,98371,United States,12773,1,1944.7669
14448,29052,NULL,Ian,L,Peterson,728-555-0133,Cell,ian71@adventure-works.com,Home,9147 Weber Bryan,NULL,La Jolla,California,92806,United States,11344,4,43.0729
14449,27939,NULL,Lawrence,NULL,Navarro,1 (11) 500 555-0174,Cell,lawrence8@adventure-works.com,Home,7386 Ironwood Drive,NULL,Oxon,England,OX16 8RS,United Kingdom,17471,10,102.7319
14450,17298,NULL,Lucas,NULL,Peterson,1 (11) 500 555-0119,Cell,lucas77@adventure-works.com,Home,7224 Grant St.,NULL,Melton,Victoria,3337,Australia,11851,9,192.7673
14451,19564,NULL,Lawrence,M,Gutierrez,1 (11) 500 555-0125,Cell,lawrence9@adventure-works.com,Home,1939 Meadow Glen Way,NULL,Malabar,New South Wales,2036,Australia,15562,9,5849.0303
14452,15671,NULL,Lawrence,NULL,Torres,1 (11) 500 555-0149,Cell,lawrence10@adventure-works.com,Home,869 Welle Road,NULL,Liverpool,England,L4 4HB,United Kingdom,4350,10,34.8628
14453,26456,NULL,Xavier,R,Peterson,414-555-0154,Cell,xavier71@adventure-works.com,Home,5596 Fall Creek,NULL,Port Hammond,British Columbia,V6B 3P7,Canada,10705,6,44.1779
14454,17225,NULL,Lawrence,C,Dominguez,1 (11) 500 555-0173,Home,lawrence11@adventure-works.com,Home,6965 Appalachian Drive,NULL,Watford,England,WA3,United Kingdom,18216,10,7720.4942
14455,26877,NULL,Damien,W,Nara,1 (11) 500 555-0191,Home,damien33@adventure-works.com,Home,1439 N. Michell Canyon Rd.,NULL,Peterborough,England,PB12,United Kingdom,8471,10,43.0729
14456,27478,NULL,Sheila,NULL,Alvarez,229-555-0150,Cell,sheila5@adventure-works.com,Home,9322 Sinaloa,NULL,Chula Vista,California,91910,United States,17616,4,30.6859
14457,20224,NULL,Lawrence,J,Gill,1 (11) 500 555-0155,Cell,lawrence12@adventure-works.com,Home,4836 Marina,NULL,Lavender Bay,New South Wales,2060,Australia,7415,9,49.1283
14458,19632,NULL,Lawrence,NULL,Vazquez,1 (11) 500 555-0169,Cell,lawrence13@adventure-works.com,Home,3409 Meadowbrook Court,NULL,Newcastle,New South Wales,2300,Australia,12260,9,62.9629
14459,11189,NULL,Lawrence,W,Blanco,656-555-0171,Home,lawrence14@adventure-works.com,Home,7502 Contuti Avenue,NULL,Bellingham,Washington,98225,United States,6500,1,6568.3632
14460,14399,NULL,Jeremy,L,Peterson,270-555-0144,Cell,jeremy35@adventure-works.com,Home,1035 Arguello Blvd.,NULL,San Diego,California,92102,United States,1594,4,5.514
14461,23915,NULL,Lawrence,W,Serrano,1 (11) 500 555-0171,Cell,lawrence15@adventure-works.com,Home,Knaackstr 695,NULL,Berlin,Hessen,12171,Germany,7685,8,31.4704
14462,26493,NULL,Lawrence,P,Ramos,635-555-0118,Home,lawrence16@adventure-works.com,Home,8879 Greystone Drive,NULL,Bellingham,Washington,98225,United States,11356,1,71.7919
14463,11781,NULL,Carlos,NULL,Gray,252-555-0175,Home,carlos7@adventure-works.com,Home,4239 Water St.,NULL,Daly City,California,94015,United States,8265,4,148.5783
14464,22064,NULL,Lawrence,L,Carlson,1 (11) 500 555-0174,Home,lawrence17@adventure-works.com,Home,749 Tanager Court,NULL,Sunbury,Victoria,3429,Australia,5273,9,77.339
14465,25462,Ms.,Angel,M,Gray,1 (11) 500 555-0164,Home,angel5@adventure-works.com,Home,Pascalstr 442,NULL,Kassel,Hessen,34117,Germany,1355,8,1950.2808
14466,26131,NULL,Lawrence,C,Suarez,1 (11) 500 555-0177,Cell,lawrence18@adventure-works.com,Home,9583 Silverwood Dr.,NULL,Sunbury,Victoria,3429,Australia,13091,9,2157.4573
14467,14030,NULL,Lawrence,M,Sanz,1 (11) 500 555-0161,Home,lawrence19@adventure-works.com,Home,3841 Turner Dr.,NULL,Warrnambool,Victoria,3280,Australia,2240,9,7630.544
14468,20397,NULL,Isaiah,A,Gray,915-555-0139,Home,isaiah5@adventure-works.com,Home,9192 Dublin Court,NULL,Grossmont,California,91941,United States,10464,4,86.7204
14469,28056,NULL,Alex,NULL,Gray,909-555-0170,Home,alex9@adventure-works.com,Home,3598 Wildberry Court,NULL,Walla Walla,Washington,99362,United States,15418,1,33.6804
14470,24761,NULL,Lawrence,NULL,Rubio,774-555-0140,Home,lawrence20@adventure-works.com,Home,7441 Clayton Rd,NULL,Chula Vista,California,91910,United States,1377,4,2673.0613
14471,25172,NULL,Evan,NULL,Gray,207-555-0111,Cell,evan6@adventure-works.com,Home,9966 Vallet Crest Dr.,NULL,Oakland,California,94611,United States,5450,4,106.1574
